BuildingType,PrimaryPropertyType,Address,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ENERGYSTARScore,TotalGHGEmissions,TotalGHGEmissions_log,HasElectricity,HasNaturalGas,HasSteam
NonResidential,Other,2609 1st Avenue,DOWNTOWN,47.6153,-122.35014,1946,1.0,1.0,23000.0,0.0,23000.0,"Office, Other",Other,20310.0,Office,2689.600098,73.0,25.74,3.286160571673797,1,1,0
NonResidential,Other,1051 1ST AVE SO,GREATER DUWAMISH,47.59273,-122.33455,1939,1.0,2.0,58492.0,0.0,58492.0,Other,Other,58500.0,Parking,11745.0,73.0,51.56,3.961955374176355,1,1,0
NonResidential,Supermarket / Grocery Store,2001 15th Avenue West,MAGNOLIA / QUEEN ANNE,47.63718,-122.37734,2008,1.0,1.0,57176.0,0.0,57176.0,"Personal Services (Health/Beauty, Dry Cleaning, etc), Retail Store, Supermarket/Grocery Store",Supermarket/Grocery Store,39500.0,Retail Store,15000.0,31.0,3.5704999999999996,1.5195508068830703,1,0,0
NonResidential,Medical Office,401 Broadway,EAST,47.6056366,-122.3214798,2003,1.0,5.0,275130.0,88607.50000000001,162150.0,Medical Office,Medical Office,177748.0,Parking,11745.0,70.0,69.3,4.252771798816619,1,0,0
NonResidential,Worship Facility,5801 Beacon Avenue South,GREATER DUWAMISH,47.55072,-122.30265,1977,1.0,12.450000000000045,21948.0,0.0,21948.0,Worship Facility,Worship Facility,21948.0,Parking,11745.0,80.0,3.5704999999999996,1.5195508068830703,1,0,0
NonResidential,Warehouse,4329 7th Ave S,GREATER DUWAMISH,47.56448,-122.32484,1974,1.0,1.0,43380.0,0.0,43380.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,42844.0,Parking,11745.0,89.0,3.5704999999999996,1.5195508068830703,1,0,0
NonResidential,Hotel,620 STEWART ST,DOWNTOWN,47.61412,-122.33664,1926,1.0,10.0,61320.0,0.0,61320.0,Hotel,Hotel,61320.0,Parking,11745.0,56.0,286.43,5.660979352330892,1,1,1
NonResidential,Other,5301 Leary Ave NW,BALLARD,47.66646,-122.3783225,1906,1.0,3.0,45750.0,4914.0,40836.0,"Other, Parking",Other,42850.0,Parking,2900.0,73.0,303.81,5.719688631673257,1,1,0
NonResidential,Small- and Mid-Sized Office,"1201 1st Ave. S.,",GREATER DUWAMISH,47.59202,-122.33486,1914,1.0,2.0,64512.0,0.0,64512.0,Office,Office,63000.0,Parking,11745.0,53.0,180.76,5.202687135532787,1,1,0
NonResidential,Retail Store,4401 4th Ave South,GREATER DUWAMISH,47.5653,-122.33076,2005,1.0,1.0,158415.0,0.0,158415.0,Retail Store,Retail Store,158415.0,Parking,11745.0,25.0,454.49,6.1213737625622064,1,1,0
Nonresidential COS,Other,810 Virginia St,DOWNTOWN,47.61623,-122.33657,1999,1.0,2.0,97288.0,37198.0,60090.0,Police Station,Police Station,88830.0,Parking,11745.0,73.0,301.81,5.713105546117053,1,1,0
NonResidential,Large Office,1110 Third Avenue,DOWNTOWN,47.60671,-122.33456,1972,1.0,12.450000000000045,186768.0,23775.0,162993.0,"Data Center, Office, Parking",Office,182540.0,Parking,33671.0,95.0,218.53,5.391488897435831,1,0,1
NonResidential,Large Office,2033 6th Ave,DOWNTOWN,47.61481,-122.33969,1963,1.0,11.0,169020.0,0.0,169020.0,"Bar/Nightclub, Office, Personal Services (Health/Beauty, Dry Cleaning, etc)",Office,156414.0,Bar/Nightclub,10337.0,83.0,346.62,5.851109929135334,1,1,1
NonResidential,K-12 School,1501 10TH AVE E,EAST,47.63239,-122.32072,1930,1.0,2.0,45960.0,0.0,45960.0,K-12 School,K-12 School,45960.0,Parking,11745.0,56.0,182.81,5.213902615405673,1,1,0
NonResidential,Small- and Mid-Sized Office,2524 16th Ave S,GREATER DUWAMISH,47.58034,-122.31132,1906,1.0,2.0,52554.0,0.0,52554.0,"Office, Other - Education",Office,51029.0,Other - Education,7849.0,83.0,83.86,4.441002839774179,1,1,0
NonResidential,Large Office,190 Queen Anne,MAGNOLIA / QUEEN ANNE,47.61949,-122.35639,1974,1.0,5.0,102930.0,18720.0,84210.0,"Office, Parking",Office,89075.0,Parking,15164.0,85.0,65.03,4.19010918420648,1,1,0
NonResidential,Large Office,2101 Fourth Avenue,DOWNTOWN,47.61431,-122.34244,1979,1.0,12.450000000000045,399875.050000001,88607.50000000001,339128.9,"Office, Parking",Office,339005.65000000026,Parking,95742.6500000001,79.0,176.43,5.178576164935488,1,0,0
SPS-District K-12,K-12 School,2601 SW Kenyon / 2600 SW Thistle,DELRIDGE,47.537451,-122.36511,2009,1.0,2.0,367884.0,0.0,339128.9,K-12 School,K-12 School,339005.65000000026,Parking,11745.0,97.0,272.85,5.61258051122973,1,1,0
NonResidential,Residence Hall,4549 18th Ave. NE,NORTHEAST,47.66289,-122.30863,1926,1.0,3.0,27487.0,0.0,27487.0,Residence Hall/Dormitory,Residence Hall/Dormitory,27487.0,Parking,11745.0,82.0,65.95,4.203946072137182,1,1,0
NonResidential,Other,12001 31st AVE NE,NORTH,47.707374,-122.2956,1960,1.0,1.0,25406.0,0.0,25406.0,"Personal Services (Health/Beauty, Dry Cleaning, etc)","Personal Services (Health/Beauty, Dry Cleaning, etc)",25406.0,Parking,11745.0,73.0,41.96,3.7602694502006093,1,1,0
NonResidential,Hotel,210 1St Ave S,DOWNTOWN,47.60035,-122.33379,1906,1.0,3.0,25450.0,0.0,25450.0,Hotel,Hotel,25450.0,Parking,11745.0,97.0,3.5704999999999996,1.5195508068830703,1,0,0
NonResidential,Restaurant,1936 Harbor Ave SW,SOUTHWEST,47.58654,-122.37644,1906,1.0,2.0,21038.2,0.0,20804.25,"Office, Restaurant",Restaurant,19232.0,Office,1166.0,73.0,334.15,5.814578192803967,1,1,0
NonResidential,Warehouse,790 S Michigan St,GREATER DUWAMISH,47.5478,-122.32307,1961,1.0,1.0,41895.0,0.0,41895.0,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,37524.0,Office,2596.0,73.0,25.09,3.261552099148637,1,1,0
NonResidential,Small- and Mid-Sized Office,9700 Lake City Way NE,NORTH,47.70008,-122.30321,1974,1.0,2.0,24291.0,0.0,24291.0,Office,Office,24291.0,Parking,11745.0,87.0,6.42,2.004179057179289,1,0,0
NonResidential,Other,7000 E MARGINAL WAY S,GREATER DUWAMISH,47.54089,-122.32323,1962,1.0,3.0,36140.0,0.0,36140.0,Other,Other,34733.0,Parking,11745.0,73.0,32.44,3.5097527882165007,1,0,0
NonResidential,Warehouse,6518 Ellis,GREATER DUWAMISH,47.54425,-122.31776,1955,1.0,1.0,52085.0,4222.0,47863.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,52085.0,Parking,11745.0,37.0,157.7,5.0670156275323635,1,1,0
NonResidential,Large Office,5701 6th Ave. S,GREATER DUWAMISH,47.55238,-122.32762,1973,1.0,2.0,156188.0,0.0,156188.0,"Office, Parking",Office,141917.0,Parking,583.3999999999996,67.0,60.92,4.125843229281472,1,1,0
NonResidential,University,710 E. Roy St.,EAST,47.62531,-122.32303,1921,1.0,3.0,31900.0,0.0,31900.0,College/University,College/University,26000.0,Parking,11745.0,73.0,96.2,4.576770711466393,1,1,0
Nonresidential COS,Mixed Use Property,2323 East Cherry St,CENTRAL,47.60775,-122.30225,1994,1.0,1.0,21038.2,0.0,20804.25,"Fitness Center/Health Club/Gym, Office, Other - Recreation, Other - Technology/Science",Other - Recreation,14317.0,Fitness Center/Health Club/Gym,7726.0,73.0,60.81,4.124065163671182,1,1,0
NonResidential,Small- and Mid-Sized Office,2701 1st Ave,DOWNTOWN,47.6158,-122.35126,1974,1.0,5.0,61825.0,13320.0,48505.0,"Bank Branch, Office",Office,37993.0,Bank Branch,3547.0,59.0,141.2,4.95723451736914,1,1,0
NonResidential,Medical Office,10564 5th Ave NE.,NORTH,47.70676,-122.32264,1988,1.0,3.0,28841.0,0.0,28841.0,Medical Office,Medical Office,28841.0,Parking,11745.0,55.0,33.42,3.5386377907833935,1,1,0
NonResidential,Refrigerated Warehouse,4500 7th Ave S,GREATER DUWAMISH,47.56268,-122.32364,1970,1.0,1.0,22890.0,0.0,22890.0,"Office, Refrigerated Warehouse",Refrigerated Warehouse,43452.0,Office,2890.0,73.0,119.76,4.793805104838638,1,1,0
NonResidential,Self-Storage Facility,1900 15th Ave W.,MAGNOLIA / QUEEN ANNE,47.63634,-122.3754,1956,1.0,3.0,94470.0,0.0,94470.0,Self-Storage Facility,Self-Storage Facility,94470.0,Parking,11745.0,73.0,33.18,3.5316406776874447,1,1,0
NonResidential,Small- and Mid-Sized Office,4020 NE 55th St.,NORTHEAST,47.66888,-122.28841249999999,1967,1.0,2.0,21038.2,0.0,20804.25,Office,Office,20317.0,Parking,11745.0,83.0,4.33,1.673351238177753,1,0,0
NonResidential,Large Office,1441 N 34TH ST,LAKE UNION,47.64776,-122.33924,2001,1.0,3.0,103697.0,47656.0,56041.0,Office,Office,63199.0,Parking,11745.0,14.0,374.92,5.92937635479456,1,1,0
NonResidential,Large Office,411 1ST AVE S,DOWNTOWN,47.59878,-122.33458,1913,1.0,7.0,154159.0,0.0,154159.0,Office,Office,193154.0,Parking,11745.0,97.0,29.43,3.4154289639088797,1,1,0
NonResidential,Small- and Mid-Sized Office,18 West Mercer St,MAGNOLIA / QUEEN ANNE,47.62481,-122.35762,1984,1.0,4.0,57110.0,15812.0,41298.0,"Office, Parking",Office,36867.0,Parking,28390.0,69.0,24.31,3.2311995745570328,1,1,0
NonResidential,Small- and Mid-Sized Office,4045 Delridge Way,DELRIDGE,47.5671,-122.36416,1960,1.0,3.0,55593.0,0.0,55593.0,Office,Office,55593.0,Parking,11745.0,55.0,93.23,4.545738602218665,1,1,0
NonResidential,Supermarket / Grocery Store,1423 NW Market St,BALLARD,47.66828,-122.37428,2000,1.0,1.0,89103.0,43035.0,46068.0,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,47034.0,Parking,583.3999999999996,34.0,384.85,5.955448692903612,1,1,0
NonResidential,Restaurant,1001 Fairview Ave N,LAKE UNION,47.62902,-122.33173,1978,1.0,2.0,26519.0,0.0,26519.0,"Office, Restaurant",Restaurant,14317.0,Office,12927.0,73.0,97.27,4.587718792374336,1,1,0
NonResidential,Warehouse,54 S. Dawson Street,GREATER DUWAMISH,47.55601,-122.33627,1960,1.0,1.0,53550.0,0.0,53550.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,53550.0,Parking,11745.0,14.0,174.62,5.168322569931849,1,1,0
NonResidential,Small- and Mid-Sized Office,2600 SW Holden St,DELRIDGE,47.537451,-122.36624,1970,1.0,3.0,36879.0,0.0,36879.0,Office,Office,16855.0,Parking,11745.0,26.0,7.98,2.194999882314108,1,0,0
NonResidential,Large Office,1260 Mercer St,LAKE UNION,47.6244,-122.33157,2000,1.0,4.0,175885.0,71385.0,104500.0,"Office, Parking",Office,103970.0,Parking,71390.0,91.0,45.22,3.8334126048462345,1,0,0
NonResidential,Large Office,2003 Western Avenue,DOWNTOWN,47.61051,-122.34439,1979,1.0,7.0,131143.0,87160.0,43983.0,"Office, Retail Store",Office,120248.0,Retail Store,10853.0,93.0,109.16,4.7019338544204,1,1,0
NonResidential,Large Office,645 Elliott Avenue West,MAGNOLIA / QUEEN ANNE,47.6252,-122.36737,2008,1.0,4.0,242686.0,88607.50000000001,142510.0,"Office, Parking",Office,149081.0,Parking,76364.0,77.0,67.51,4.226979720014808,1,0,0
NonResidential,Large Office,500 9th Avenue North,LAKE UNION,47.62384,-122.33941,2009,1.0,6.0,399875.050000001,0.0,339128.9,"Office, Parking",Office,339005.65000000026,Parking,95742.6500000001,97.0,213.7,5.369241704884735,1,1,0
NonResidential,Large Office,5601 6th Ave. S,GREATER DUWAMISH,47.55146,-122.32832,1982,1.0,5.0,390295.0,88607.50000000001,268920.0,"Office, Parking",Office,243018.0,Parking,95742.6500000001,95.0,53.57,3.9994842811981406,1,0,0
NonResidential,Small- and Mid-Sized Office,4010 Stone Way North,LAKE UNION,47.65576,-122.34208,1995,1.0,3.0,21038.2,0.0,20804.25,Office,Office,20410.0,Parking,11745.0,14.0,77.84,4.367420482284519,1,1,0
NonResidential,Worship Facility,7801 ROOSEVELT WAY NE,NORTH,47.68566,-122.31849,1908,1.0,3.0,45680.0,0.0,45680.0,Worship Facility,Worship Facility,45680.0,Parking,11745.0,79.0,86.81,4.475175389371905,1,1,0
NonResidential,Other,304 Alaskan Way S,DOWNTOWN,47.59976,-122.33514,1906,1.0,3.0,22200.0,0.0,22200.0,Other,Other,22200.0,Parking,11745.0,73.0,7.05,2.0856720914304723,1,1,0
NonResidential,Small- and Mid-Sized Office,1900 25th Ave S,SOUTHEAST,47.5859,-122.29957,1970,1.0,2.0,39170.0,0.0,39170.0,Office,Office,35500.0,Parking,11745.0,81.0,63.06,4.159820144181012,1,1,0
Nonresidential COS,Large Office,700 Fifth Avenue,DOWNTOWN,47.60501,-122.32988,1990,1.0,12.450000000000045,399875.050000001,88607.50000000001,339128.9,"Office, Parking",Office,339005.65000000026,Parking,95742.6500000001,89.0,429.27,6.0644129186132485,1,0,0
NonResidential,Other,1334 Terry Avenue,EAST,47.61186,-122.32857,1964,1.0,4.0,49243.0,0.0,49243.0,Other/Specialty Hospital,Other/Specialty Hospital,52284.0,Parking,11745.0,73.0,101.34,4.628300603376946,1,1,0
NonResidential,Other,2006 NW Market Street,BALLARD,47.66894,-122.3783225,1924,1.0,2.0,21528.0,0.0,21528.0,Social/Meeting Hall,Social/Meeting Hall,21528.0,Parking,11745.0,73.0,6.61,2.0294631718735947,1,1,0
SPS-District K-12,K-12 School,2400 N. 65th St.,NORTHWEST,47.6763,-122.3285,1970,1.0,1.0,42239.0,0.0,42239.0,K-12 School,K-12 School,48799.0,Parking,11745.0,83.0,72.69,4.299867104778908,1,1,0
NonResidential,Small- and Mid-Sized Office,130 Nickerson Street,MAGNOLIA / QUEEN ANNE,47.64934,-122.35592,1980,1.0,3.0,34545.0,0.0,34545.0,Office,Office,34545.0,Parking,11745.0,29.0,16.13,2.8408313123360287,1,0,0
NonResidential,Large Office,551 Boren Ave. North,LAKE UNION,47.62424,-122.33646,2009,1.0,5.0,316306.0,0.0,316306.0,"Office, Other, Parking, Retail Store",Office,261826.0,Parking,95742.6500000001,96.0,138.85,4.940570419647969,1,1,0
NonResidential,Other,4000 1st Ave. South,GREATER DUWAMISH,47.56785,-122.33361,1940,1.0,1.0,56608.0,0.0,56608.0,"Office, Other",Other,45340.0,Office,11520.0,73.0,74.31,4.32161292811326,1,1,0
NonResidential,Other,4455 7th Avenue South,GREATER DUWAMISH,47.56301,-122.32564,1970,1.0,1.0,141686.0,0.0,141686.0,Other,Other,152511.0,Parking,11745.0,73.0,46.52,3.8611506750543896,1,0,0
NonResidential,Other,1015 & 1017 Olive Way,DOWNTOWN,47.615,-122.33081,1930,1.0,2.0,67224.0,0.0,67224.0,Automobile Dealership,Automobile Dealership,67224.0,Parking,11745.0,73.0,9.13,2.315501318260592,1,0,0
NonResidential,Small- and Mid-Sized Office,600 First Ave,DOWNTOWN,47.60219,-122.33347,1906,1.0,6.0,89355.0,0.0,89355.0,"Office, Retail Store",Office,82355.0,Retail Store,7000.0,66.0,31.97,3.49559805708364,1,1,0
NonResidential,Retail Store,8700 15th Ave NW,BALLARD,47.69274,-122.37602,1993,1.0,1.0,25384.0,0.0,25384.0,Retail Store,Retail Store,23468.0,Parking,11745.0,14.0,77.23,4.359653205696989,1,1,0
NonResidential,Worship Facility,102 N 132nd St,NORTHWEST,47.707374,-122.3578,1962,1.0,1.0,22047.0,0.0,22047.0,"Parking, Worship Facility",Worship Facility,22898.0,Parking,583.3999999999996,97.0,3.5704999999999996,1.5195508068830703,1,0,0
NonResidential,Large Office,837 N 34th Street,LAKE UNION,47.64912,-122.34823,2008,1.0,4.0,202623.0,88607.50000000001,113768.0,"Fitness Center/Health Club/Gym, Office, Parking",Office,105206.0,Parking,31992.0,73.0,61.86,4.140910031369422,1,0,0
NonResidential,K-12 School,1701 20th Ave South,GREATER DUWAMISH,47.58831,-122.3065,2009,1.0,3.0,45000.0,0.0,45000.0,"K-12 School, Parking",K-12 School,45728.0,Parking,583.3999999999996,77.0,9.24,2.3263016196113617,1,0,0
NonResidential,Other,670 South Orcas Street,GREATER DUWAMISH,47.55168,-122.32459,1970,1.0,1.0,26400.0,0.0,26400.0,"Non-Refrigerated Warehouse, Other - Recreation",Other - Recreation,20560.0,Non-Refrigerated Warehouse,7200.0,73.0,3.5704999999999996,1.5195508068830703,1,0,0
SPS-District K-12,K-12 School,1600 Columbian Way S.,GREATER DUWAMISH,47.56413,-122.31208,1957,1.0,1.0,130862.0,0.0,130862.0,K-12 School,K-12 School,134446.0,Parking,11745.0,61.0,238.48,5.478469906057152,1,1,0
NonResidential,Other,1503 3RD AVE W,MAGNOLIA / QUEEN ANNE,47.63286,-122.36141,1956,1.0,2.0,36771.0,0.0,36771.0,Other,Other,34856.0,Parking,11745.0,73.0,37.97,3.662792119350618,1,0,0
NonResidential,Large Office,1424 4th Ave,DOWNTOWN,47.61005,-122.3361,1926,1.0,10.0,132326.0,0.0,132326.0,"Office, Other, Retail Store",Office,92006.0,Other,12610.0,72.0,65.2,4.192680462942962,1,1,1
NonResidential,Warehouse,222 2nd Ave  Ext S,DOWNTOWN,47.59986,-122.32987,1906,1.0,4.0,43484.0,0.0,43484.0,"Non-Refrigerated Warehouse, Office, Retail Store",Non-Refrigerated Warehouse,26416.0,Retail Store,9531.0,18.0,10.92,2.4782176616372036,1,0,0
NonResidential,Warehouse,860 South Cambridge Street,GREATER DUWAMISH,47.537451,-122.321,1981,1.0,1.0,28920.0,0.0,28920.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,30000.0,Parking,11745.0,50.0,80.09,4.395559648956466,1,1,0
NonResidential,Small- and Mid-Sized Office,650 South Orcas Street,GREATER DUWAMISH,47.55196,-122.32518,1970,1.0,2.0,28304.0,0.0,28304.0,Office,Office,27185.0,Parking,11745.0,67.0,8.85,2.2874714551839976,1,0,0
NonResidential,University,3795 E Stevens Way NE,NORTHEAST,47.65395,-122.30584,1969,1.0,4.0,58779.0,0.0,58779.0,College/University,College/University,58779.0,Parking,11745.0,73.0,25.93,3.2932409068235073,1,0,0
NonResidential,Large Office,4545 15th Ave NE,NORTHEAST,47.66181,-122.31231,1960,1.0,3.0,113944.0,48510.0,65434.0,Office,Office,65434.0,Parking,11745.0,14.0,128.73,4.865455367582921,1,1,0
NonResidential,Small- and Mid-Sized Office,5300 Denver Ave S,GREATER DUWAMISH,47.55498,-122.32497,1953,1.0,1.0,24291.0,0.0,24291.0,Office,Office,24023.0,Parking,11745.0,97.0,19.61,3.0257763949023677,1,1,0
NonResidential,K-12 School,5001 NE 50TH ST,NORTHEAST,47.66368,-122.28841249999999,1924,1.0,3.0,97500.0,0.0,97500.0,K-12 School,K-12 School,97500.0,Parking,11745.0,97.0,156.45,5.059107947547034,1,1,0
NonResidential,Self-Storage Facility,6910 Roosevelt Way NE,NORTHEAST,47.67905,-122.31697,1996,1.0,4.0,38959.0,0.0,38959.0,Self-Storage Facility,Self-Storage Facility,38959.0,Parking,11745.0,73.0,23.84,3.212455257065278,1,1,0
NonResidential,Small- and Mid-Sized Office,1461-1489 Elliot Ave W,MAGNOLIA / QUEEN ANNE,47.63156,-122.37551,1937,1.0,2.0,61929.0,0.0,61929.0,Office,Office,39879.0,Parking,11745.0,59.0,55.73,4.038303171338476,1,1,0
NonResidential,Large Office,425 Pike Street,DOWNTOWN,47.61033,-122.3357,1984,1.0,6.0,109830.0,13200.0,96630.0,"Office, Other, Parking, Retail Store",Office,83485.0,Parking,13200.0,45.0,51.14,3.9539324085053558,1,0,0
NonResidential,Other,1255 WESTLAKE AVE N,MAGNOLIA / QUEEN ANNE,47.63132,-122.34136,1920,1.0,2.0,27144.0,0.0,27144.0,Other,Other,27144.0,Parking,11745.0,73.0,32.58,3.5139306516493947,1,1,0
NonResidential,Other,100 West Roy St,MAGNOLIA / QUEEN ANNE,47.62591,-122.35843,1912,1.0,3.0,34976.0,0.0,34976.0,Performing Arts,Performing Arts,34976.0,Parking,11745.0,73.0,15.7,2.8154087194227095,1,1,0
NonResidential,Large Office,400 North 34th Street,LAKE UNION,47.65086,-122.35412,1988,1.0,3.0,124071.0,28645.0,95426.0,Office,Office,96504.0,Parking,11745.0,73.0,34.9,3.580737295494233,1,1,0
NonResidential,Small- and Mid-Sized Office,319 1st Ave,DOWNTOWN,47.60023,-122.33459,1906,1.0,4.0,33300.0,0.0,33300.0,"Office, Restaurant, Retail Store, Self-Storage Facility",Office,26639.0,Restaurant,2820.0,73.0,18.76,2.983659692319722,1,1,0
NonResidential,Warehouse,3480 W Marginal Way SW,SOUTHWEST,47.57311,-122.3601,1965,1.0,1.0,152365.0,0.0,152365.0,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,149293.0,Office,7858.0,88.0,13.07,2.644044871126298,1,1,0
NonResidential,Hotel,1900 5th Avenue,DOWNTOWN,47.61393,-122.3381,1969,1.0,12.450000000000045,399875.050000001,88607.50000000001,339128.9,Hotel,Hotel,339005.65000000026,Parking,11745.0,43.0,564.2850000000001,6.3373279806556635,1,1,1
NonResidential,Hotel,1619 9th Avenue,DOWNTOWN,47.6139,-122.33283,1926,1.0,11.0,83008.0,0.0,83008.0,Hotel,Hotel,81352.0,Parking,11745.0,27.0,176.14,5.176940380381437,1,1,0
NonResidential,Large Office,1144 Eastlake Ave East,LAKE UNION,47.62958,-122.32826,2001,1.0,7.0,139200.0,44728.0,94472.0,Office,Office,82098.0,Parking,11745.0,81.0,30.27,3.44265917146975,1,0,0
NonResidential,Small- and Mid-Sized Office,815 Western,DOWNTOWN,47.6032,-122.33663,1906,1.0,3.0,32160.0,0.0,32160.0,"Office, Retail Store",Office,35693.0,Retail Store,14219.0,73.0,19.56,3.0233474405869645,1,0,0
NonResidential,Warehouse,707 S Orcas St,GREATER DUWAMISH,47.55049,-122.32382,1968,1.0,1.0,27680.0,0.0,27680.0,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,25000.0,Office,2680.0,73.0,64.81,4.186771802468027,1,1,0
NonResidential,Retail Store,13501 Aurora Ave. N.,NORTHWEST,47.707374,-122.34579,1968,1.0,1.0,48139.0,0.0,48139.0,Retail Store,Retail Store,40000.0,Parking,11745.0,97.0,24.02,3.219675505038765,1,1,0
NonResidential,Small- and Mid-Sized Office,651 N 34th St,LAKE UNION,47.64849,-122.35041,2001,1.0,3.0,96041.0,33709.0,62332.0,"Office, Parking",Office,62232.0,Parking,33709.0,70.0,37.74,3.65687265797885,1,0,0
NonResidential,Large Office,400 9th Avenue North,LAKE UNION,47.62263,-122.33976,2009,1.0,12.0,399875.050000001,88607.50000000001,317189.0,"Office, Parking",Office,339005.65000000026,Parking,95742.6500000001,97.0,202.12,5.313796937396423,1,1,0
NonResidential,Large Office,"999 3rd Avenue, Suite 1550",DOWNTOWN,47.60505,-122.33427,1983,1.0,12.450000000000045,399875.050000001,0.0,339128.9,"Office, Parking, Restaurant",Office,339005.65000000026,Parking,95742.6500000001,94.0,318.97,5.768227241398966,1,1,0
NonResidential,Distribution Center,5615 W Marginal Way SW,DELRIDGE,47.55105,-122.34695,1971,1.0,2.0,28368.0,0.0,28368.0,"Distribution Center, Office",Distribution Center,35300.0,Office,9408.0,73.0,30.02,3.4346321577483927,1,1,0
SPS-District K-12,K-12 School,301/300 21st Ave. E.,Central,47.62266,-122.30547,1955,1.0,1.0,126351.0,0.0,126351.0,K-12 School,K-12 School,126351.0,Parking,11745.0,73.0,3.5704999999999996,1.5195508068830703,1,0,0
NonResidential,Worship Facility,3601 California Ave SW,SOUTHWEST,47.57177,-122.3783225,1948,1.0,2.0,35864.0,0.0,35864.0,Worship Facility,Worship Facility,35864.0,Parking,11745.0,75.0,43.64,3.7986303180730556,1,1,0
NonResidential,Distribution Center,2450 8th Ave S,GREATER DUWAMISH,47.58096,-122.32313,1970,1.0,1.0,84420.0,0.0,84420.0,"Distribution Center, Office, Retail Store",Distribution Center,44300.0,Office,24838.0,55.0,19.86,3.0378334495726262,1,0,0
NonResidential,Small- and Mid-Sized Office,4020 East Madison,EAST,47.63441,-122.28841249999999,1982,1.0,3.0,28848.0,9616.0,20804.25,"Office, Parking",Office,19232.0,Parking,9616.0,82.0,5.07,1.803358605071407,1,0,0
NonResidential,Retail Store,4930 3rd Ave S,GREATER DUWAMISH,47.55772,-122.33017,1964,1.0,1.0,37247.0,0.0,37247.0,Retail Store,Retail Store,37247.0,Parking,11745.0,69.0,58.36,4.083620598859125,1,1,0
